,Length,Frequency,Path,Part&under10,Part&10to30,Part&over30,NonPart&under10,NonPart&10to30,NonPart&over30,p
172,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
173,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
174,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
175,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
176,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
177,6,10,"(('exit', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",129,374,356,2540,5387,4930,0.0027232679440987173
178,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
179,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
180,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
181,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
182,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
183,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
184,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
185,5,10,"(('exit', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",130,374,357,2555,5406,4961,0.0031520374656258676
186,2,15,"(('workload', ('O_Create Offer', 'O_Created')), ('workload', ('O_Created', 'O_Sent (mail and online)')))",410,939,1067,6589,11677,9609,0.0
187,1,33,"(('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')),)",86,334,225,2938,8411,2462,0.0
188,2,24,"(('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",752,1826,392,4764,8735,1977,1.3292255629515637e-08
189,2,24,"(('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",752,1826,392,4764,8735,1977,1.3292255629515637e-08
190,1,29,"(('enter', ('O_Returned', 'W_Validate application|suspend')),)",900,2160,457,4625,8415,1917,1.7256402973231388e-09
191,2,24,"(('exit', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",752,1826,392,4764,8735,1977,1.3292255629515637e-08
192,2,24,"(('exit', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",752,1826,392,4764,8735,1977,1.3292255629515637e-08
193,1,29,"(('exit', ('O_Returned', 'W_Validate application|suspend')),)",900,2160,457,4625,8415,1917,1.7256402973231388e-09
194,1,11,"(('workload', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')),)",241,655,148,5175,10674,2560,0.00161416498136846
195,1,22,"(('workload', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')),)",123,459,162,1914,6096,1811,0.026406147453417406
196,2,20,"(('workload', ('A_Validating', 'O_Returned')), ('workload', ('O_Returned', 'W_Validate application|suspend')))",578,1217,301,4937,9344,2068,0.012430016278624834
197,1,30,"(('workload', ('O_Returned', 'W_Validate application|suspend')),)",835,1800,410,4690,8775,1964,0.0044564451575943576
198,5,17,"(('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",514,1311,279,4359,8297,1870,7.138838228337718e-07
199,5,17,"(('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('enter', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",514,1311,279,4359,8297,1870,7.138838228337718e-07
200,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
201,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('enter', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
202,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
203,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('enter', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
204,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('enter', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
205,6,14,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')), ('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule')), ('exit', ('W_Validate application|schedule', 'W_Validate application|start')), ('exit', ('W_Validate application|start', 'A_Validating')), ('exit', ('A_Validating', 'O_Returned')), ('exit', ('O_Returned', 'W_Validate application|suspend')))",422,1043,196,4345,7934,1425,9.226473349777109e-07
206,1,34,"(('exit', ('A_Validating', 'W_Validate application|suspend')),)",418,1605,587,1985,5368,1429,0.0
207,3,17,"(('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('workload', ('W_Call incomplete files|start', 'A_Incomplete')), ('workload', ('A_Incomplete', 'W_Call incomplete files|suspend')))",240,814,314,2889,8015,2356,5.329103848206174e-07
208,2,17,"(('workload', ('W_Call incomplete files|start', 'A_Incomplete')), ('workload', ('A_Incomplete', 'W_Call incomplete files|suspend')))",240,814,314,2889,8015,2356,5.329103848206174e-07
209,1,22,"(('workload', ('A_Incomplete', 'W_Call incomplete files|suspend')),)",344,1065,385,2785,7764,2285,0.00025446890150693235
210,1,16,"(('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')),)",59,308,235,2965,8437,2452,0.0
211,1,14,"(('workload', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')),)",120,477,179,2029,5211,1567,3.430664043957421e-07
212,4,10,"(('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule')), ('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('workload', ('W_Call incomplete files|start', 'A_Incomplete')), ('workload', ('A_Incomplete', 'W_Call incomplete files|suspend')))",61,331,123,1198,4231,1456,0.00410500948146808
213,1,26,"(('handover', ('W_Validate application|suspend', 'W_Validate application|resume')),)",170,643,216,2519,6289,1632,1.5272868525428862e-09
214,2,16,"(('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",113,573,392,2554,7723,2266,0.0
215,2,15,"(('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')))",112,564,376,941,3516,1554,9.332978834208916e-12
216,2,10,"(('workload', ('W_Validate application|schedule', 'W_Validate application|start')), ('workload', ('W_Validate application|start', 'A_Validating')))",363,952,289,5876,11628,2717,1.6898238364149165e-10
217,1,12,"(('workload', ('W_Validate application|start', 'A_Validating')),)",419,1187,341,5820,11393,2665,1.9317880628477724e-14
218,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",534,1106,1289,6465,11510,9387,0.0
219,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",533,1106,1287,6466,11510,9389,0.0
220,1,15,"(('exit', ('O_Created', 'O_Sent (mail and online)')),)",554,1173,1358,6445,11443,9318,0.0
221,1,32,"(('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')),)",292,1428,542,1648,4808,1324,0.0
222,1,26,"(('enter', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')),)",276,1214,469,1761,5341,1504,8.881784197001252e-16
223,2,26,"(('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')), ('enter', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')))",259,1161,454,1680,5070,1411,0.0
224,2,26,"(('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')), ('exit', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')))",259,1161,454,1680,5070,1411,0.0
225,1,26,"(('exit', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')),)",276,1214,469,1761,5341,1504,8.881784197001252e-16
226,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
227,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
228,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
229,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
230,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('exit', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
231,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('exit', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
232,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('exit', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
233,4,14,"(('enter', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')), ('exit', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')))",197,678,286,1927,4972,1453,8.259826156375993e-11
234,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
235,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
236,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
237,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
238,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
239,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
240,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
241,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
242,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
243,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
244,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
245,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
246,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
247,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
248,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
249,7,12,"(('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start')), ('exit', ('W_Call incomplete files|start', 'A_Incomplete')), ('exit', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
250,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
251,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
252,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
253,6,12,"(('enter', ('W_Call incomplete files|start', 'A_Incomplete')), ('enter', ('A_Incomplete', 'W_Call incomplete files|suspend')), ('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('exit', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')), ('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')), ('enter', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')))",201,800,258,738,2997,1471,1.643139964091489e-07
