,hle-id,type,segment,activity,value,window
2299,2299,exit,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('exit', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",53,236
2300,2300,exit,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('exit', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",53,236
2301,2301,exit,"('W_Validate application|schedule', 'W_Validate application|start')","('exit', ('W_Validate application|schedule', 'W_Validate application|start'))",190,236
2302,2302,exit,"('W_Validate application|start', 'A_Validating')","('exit', ('W_Validate application|start', 'A_Validating'))",190,236
2303,2303,handover,"('W_Validate application|suspend', 'W_Validate application|resume')","('handover', ('W_Validate application|suspend', 'W_Validate application|resume'))",3.75,236
2304,2304,workload,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",3.3125,236
2305,2305,workload,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",3.3125,236
2306,2306,workload,"('O_Accepted', 'A_Pending')","('workload', ('O_Accepted', 'A_Pending'))",9.625,236
2307,2307,enter,"('O_Accepted', 'A_Pending')","('enter', ('O_Accepted', 'A_Pending'))",82,237
2308,2308,exit,"('O_Accepted', 'A_Pending')","('exit', ('O_Accepted', 'A_Pending'))",82,237
2309,2309,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",7.333333333333333,237
2310,2310,handover,"('W_Complete application|suspend', 'W_Complete application|resume')","('handover', ('W_Complete application|suspend', 'W_Complete application|resume'))",2.4545454545454546,237
2311,2311,handover,"('W_Validate application|suspend', 'W_Validate application|resume')","('handover', ('W_Validate application|suspend', 'W_Validate application|resume'))",3.3333333333333335,237
2312,2312,workload,"('W_Validate application|schedule', 'W_Validate application|start')","('workload', ('W_Validate application|schedule', 'W_Validate application|start'))",13.0,237
2313,2313,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",29.0,237
2314,2314,workload,"('O_Accepted', 'A_Pending')","('workload', ('O_Accepted', 'A_Pending'))",13.666666666666666,237
2315,2315,handover,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('handover', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",5.2,238
2316,2316,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",9.0,238
2317,2317,workload,"('O_Accepted', 'A_Pending')","('workload', ('O_Accepted', 'A_Pending'))",11.0,238
2318,2318,workload,"('W_Complete application|suspend', 'W_Complete application|resume')","('workload', ('W_Complete application|suspend', 'W_Complete application|resume'))",7.5,238
2319,2319,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",9.25,238
2320,2320,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort'))",5.0,239
2321,2321,handover,"('W_Complete application|suspend', 'W_Complete application|resume')","('handover', ('W_Complete application|suspend', 'W_Complete application|resume'))",2.75,239
2322,2322,workload,"('A_Accepted', 'O_Create Offer')","('workload', ('A_Accepted', 'O_Create Offer'))",6.75,239
2323,2323,workload,"('O_Create Offer', 'O_Created')","('workload', ('O_Create Offer', 'O_Created'))",9.25,239
2324,2324,workload,"('O_Created', 'O_Sent (mail and online)')","('workload', ('O_Created', 'O_Sent (mail and online)'))",7.75,239
2325,2325,workload,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",3.8333333333333335,239
2326,2326,workload,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",3.8333333333333335,239
2327,2327,workload,"('W_Call after offers|schedule', 'W_Call after offers|start')","('workload', ('W_Call after offers|schedule', 'W_Call after offers|start'))",6.875,239
2328,2328,workload,"('W_Call after offers|start', 'A_Complete')","('workload', ('W_Call after offers|start', 'A_Complete'))",6.875,239
2329,2329,workload,"('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')","('workload', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule'))",10.5,239
2330,2330,workload,"('A_Validating', 'W_Validate application|suspend')","('workload', ('A_Validating', 'W_Validate application|suspend'))",8.5,239
2331,2331,workload,"('W_Complete application|suspend', 'W_Complete application|resume')","('workload', ('W_Complete application|suspend', 'W_Complete application|resume'))",5.5,239
2332,2332,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",8.0,239
2333,2333,handover,"('W_Validate application|suspend', 'W_Validate application|ate_abort')","('handover', ('W_Validate application|suspend', 'W_Validate application|ate_abort'))",3.0,240
2334,2334,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",84,241
2335,2335,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",84,241
2336,2336,enter,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,241
2337,2337,enter,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,241
2338,2338,enter,"('W_Complete application|schedule', 'A_Concept')","('enter', ('W_Complete application|schedule', 'A_Concept'))",68,241
2339,2339,enter,"('W_Complete application|start', 'W_Complete application|suspend')","('enter', ('W_Complete application|start', 'W_Complete application|suspend'))",60,241
2340,2340,enter,"('A_Accepted', 'O_Create Offer')","('enter', ('A_Accepted', 'O_Create Offer'))",140,241
2341,2341,enter,"('O_Create Offer', 'O_Created')","('enter', ('O_Create Offer', 'O_Created'))",204,241
2342,2342,enter,"('O_Created', 'O_Sent (mail and online)')","('enter', ('O_Created', 'O_Sent (mail and online)'))",169,241
2343,2343,enter,"('W_Call after offers|schedule', 'W_Call after offers|start')","('enter', ('W_Call after offers|schedule', 'W_Call after offers|start'))",144,241
2344,2344,enter,"('W_Call after offers|start', 'A_Complete')","('enter', ('W_Call after offers|start', 'A_Complete'))",144,241
2345,2345,enter,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('enter', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",337,241
2346,2346,enter,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",234,241
2347,2347,enter,"('O_Accepted', 'A_Pending')","('enter', ('O_Accepted', 'A_Pending'))",84,241
2348,2348,enter,"('W_Complete application|suspend', 'W_Complete application|resume')","('enter', ('W_Complete application|suspend', 'W_Complete application|resume'))",118,241
2349,2349,enter,"('O_Sent (mail and online)', 'W_Complete application|complete')","('enter', ('O_Sent (mail and online)', 'W_Complete application|complete'))",88,241
2350,2350,enter,"('W_Complete application|complete', 'W_Call after offers|schedule')","('enter', ('W_Complete application|complete', 'W_Call after offers|schedule'))",90,241
2351,2351,enter,"('W_Complete application|schedule', 'W_Complete application|start')","('enter', ('W_Complete application|schedule', 'W_Complete application|start'))",105,241
2352,2352,enter,"('W_Complete application|start', 'A_Concept')","('enter', ('W_Complete application|start', 'A_Concept'))",80,241
2353,2353,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",84,241
2354,2354,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",84,241
2355,2355,exit,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,241
2356,2356,exit,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,241
2357,2357,exit,"('W_Complete application|schedule', 'A_Concept')","('exit', ('W_Complete application|schedule', 'A_Concept'))",68,241
2358,2358,exit,"('W_Complete application|start', 'W_Complete application|suspend')","('exit', ('W_Complete application|start', 'W_Complete application|suspend'))",60,241
2359,2359,exit,"('A_Accepted', 'O_Create Offer')","('exit', ('A_Accepted', 'O_Create Offer'))",141,241
2360,2360,exit,"('O_Create Offer', 'O_Created')","('exit', ('O_Create Offer', 'O_Created'))",204,241
2361,2361,exit,"('O_Created', 'O_Sent (mail and online)')","('exit', ('O_Created', 'O_Sent (mail and online)'))",169,241
2362,2362,exit,"('W_Call after offers|schedule', 'W_Call after offers|start')","('exit', ('W_Call after offers|schedule', 'W_Call after offers|start'))",144,241
2363,2363,exit,"('W_Call after offers|start', 'A_Complete')","('exit', ('W_Call after offers|start', 'A_Complete'))",144,241
2364,2364,exit,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",319,241
2365,2365,exit,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",337,241
2366,2366,exit,"('O_Accepted', 'A_Pending')","('exit', ('O_Accepted', 'A_Pending'))",84,241
2367,2367,exit,"('O_Sent (mail and online)', 'W_Complete application|complete')","('exit', ('O_Sent (mail and online)', 'W_Complete application|complete'))",88,241
2368,2368,exit,"('W_Complete application|complete', 'W_Call after offers|schedule')","('exit', ('W_Complete application|complete', 'W_Call after offers|schedule'))",90,241
2369,2369,exit,"('W_Complete application|schedule', 'W_Complete application|start')","('exit', ('W_Complete application|schedule', 'W_Complete application|start'))",105,241
2370,2370,exit,"('W_Complete application|start', 'A_Concept')","('exit', ('W_Complete application|start', 'A_Concept'))",80,241
2371,2371,workload,"('W_Complete application|start', 'W_Complete application|suspend')","('workload', ('W_Complete application|start', 'W_Complete application|suspend'))",6.666666666666667,241
2372,2372,workload,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('workload', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",9.5,241
2373,2373,workload,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('workload', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",84.0,241
2374,2374,workload,"('W_Complete application|suspend', 'W_Complete application|resume')","('workload', ('W_Complete application|suspend', 'W_Complete application|resume'))",4.0,241
2375,2375,workload,"('O_Sent (mail and online)', 'W_Complete application|complete')","('workload', ('O_Sent (mail and online)', 'W_Complete application|complete'))",4.631578947368421,241
2376,2376,workload,"('W_Complete application|schedule', 'W_Complete application|start')","('workload', ('W_Complete application|schedule', 'W_Complete application|start'))",4.565217391304348,241
2377,2377,workload,"('W_Complete application|start', 'A_Concept')","('workload', ('W_Complete application|start', 'A_Concept'))",4.0,241
2378,2378,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",6.888888888888889,241
2379,2379,enter,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",150,242
2380,2380,enter,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",125,242
2381,2381,enter,"('A_Validating', 'O_Returned')","('enter', ('A_Validating', 'O_Returned'))",119,242
2382,2382,enter,"('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')","('enter', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort'))",88,242
2383,2383,enter,"('W_Complete application|resume', 'W_Complete application|suspend')","('enter', ('W_Complete application|resume', 'W_Complete application|suspend'))",88,242
2384,2384,exit,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",118,242
2385,2385,exit,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",125,242
2386,2386,exit,"('A_Validating', 'O_Returned')","('exit', ('A_Validating', 'O_Returned'))",119,242
2387,2387,exit,"('W_Complete application|suspend', 'W_Complete application|resume')","('exit', ('W_Complete application|suspend', 'W_Complete application|resume'))",115,242
2388,2388,exit,"('W_Complete application|resume', 'W_Complete application|suspend')","('exit', ('W_Complete application|resume', 'W_Complete application|suspend'))",88,242
2389,2389,workload,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('workload', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",25.0,242
2390,2390,workload,"('W_Validate application|schedule', 'W_Validate application|start')","('workload', ('W_Validate application|schedule', 'W_Validate application|start'))",16.454545454545453,242
2391,2391,workload,"('W_Validate application|start', 'A_Validating')","('workload', ('W_Validate application|start', 'A_Validating'))",17.8,242
2392,2392,workload,"('A_Validating', 'O_Returned')","('workload', ('A_Validating', 'O_Returned'))",23.8,242
2393,2393,workload,"('W_Validate application|suspend', 'W_Validate application|ate_abort')","('workload', ('W_Validate application|suspend', 'W_Validate application|ate_abort'))",2.6666666666666665,242
2394,2394,workload,"('W_Complete application|suspend', 'W_Complete application|resume')","('workload', ('W_Complete application|suspend', 'W_Complete application|resume'))",4.833333333333333,242
2395,2395,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",8.0,242
2396,2396,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",92,243
2397,2397,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",92,243
2398,2398,enter,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",75,243
2399,2399,enter,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",75,243
2400,2400,enter,"('W_Complete application|schedule', 'A_Concept')","('enter', ('W_Complete application|schedule', 'A_Concept'))",75,243
2401,2401,enter,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('enter', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",55,243
2402,2402,enter,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('enter', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",56,243
2403,2403,enter,"('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')","('enter', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule'))",81,243
2404,2404,enter,"('O_Accepted', 'A_Pending')","('enter', ('O_Accepted', 'A_Pending'))",79,243
2405,2405,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",92,243
2406,2406,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",92,243
2407,2407,exit,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",75,243
2408,2408,exit,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",75,243
2409,2409,exit,"('W_Complete application|schedule', 'A_Concept')","('exit', ('W_Complete application|schedule', 'A_Concept'))",75,243
2410,2410,exit,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('exit', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",55,243
2411,2411,exit,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('exit', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",56,243
2412,2412,exit,"('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')","('exit', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort'))",74,243
2413,2413,exit,"('W_Call incomplete files|ate_abort', 'W_Validate application|schedule')","('exit', ('W_Call incomplete files|ate_abort', 'W_Validate application|schedule'))",81,243
2414,2414,exit,"('O_Accepted', 'A_Pending')","('exit', ('O_Accepted', 'A_Pending'))",79,243
2415,2415,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",13.5,243
2416,2416,handover,"('W_Complete application|suspend', 'W_Complete application|resume')","('handover', ('W_Complete application|suspend', 'W_Complete application|resume'))",2.4285714285714284,243
2417,2417,workload,"('O_Sent (mail and online)', 'W_Complete application|ate_abort')","('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort'))",3.0555555555555554,243
2418,2418,workload,"('W_Complete application|ate_abort', 'W_Call after offers|schedule')","('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule'))",3.111111111111111,243
2419,2419,workload,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('workload', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",19.0,243
2420,2420,workload,"('W_Validate application|schedule', 'W_Validate application|start')","('workload', ('W_Validate application|schedule', 'W_Validate application|start'))",13.923076923076923,243
2421,2421,workload,"('W_Validate application|start', 'A_Validating')","('workload', ('W_Validate application|start', 'A_Validating'))",13.923076923076923,243
2422,2422,workload,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",10.0,243
2423,2423,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",95.0,243
2424,2424,workload,"('O_Accepted', 'A_Pending')","('workload', ('O_Accepted', 'A_Pending'))",9.875,243
2425,2425,workload,"('W_Complete application|suspend', 'W_Complete application|resume')","('workload', ('W_Complete application|suspend', 'W_Complete application|resume'))",4.2,243
2426,2426,workload,"('W_Complete application|resume', 'W_Complete application|suspend')","('workload', ('W_Complete application|resume', 'W_Complete application|suspend'))",7.0,243
2427,2427,enter,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('enter', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",146,244
2428,2428,enter,"('W_Validate application|schedule', 'W_Validate application|start')","('enter', ('W_Validate application|schedule', 'W_Validate application|start'))",225,244
2429,2429,enter,"('W_Validate application|start', 'A_Validating')","('enter', ('W_Validate application|start', 'A_Validating'))",225,244
2430,2430,enter,"('A_Validating', 'O_Returned')","('enter', ('A_Validating', 'O_Returned'))",140,244
2431,2431,enter,"('O_Returned', 'W_Validate application|suspend')","('enter', ('O_Returned', 'W_Validate application|suspend'))",114,244
2432,2432,enter,"('W_Validate application|suspend', 'W_Validate application|ate_abort')","('enter', ('W_Validate application|suspend', 'W_Validate application|ate_abort'))",90,244
2433,2433,enter,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('enter', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",135,244
2434,2434,enter,"('W_Call incomplete files|start', 'A_Incomplete')","('enter', ('W_Call incomplete files|start', 'A_Incomplete'))",135,244
2435,2435,enter,"('A_Incomplete', 'W_Call incomplete files|suspend')","('enter', ('A_Incomplete', 'W_Call incomplete files|suspend'))",128,244
2436,2436,enter,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('enter', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",58,244
2437,2437,exit,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",141,244
2438,2438,exit,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('exit', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",146,244
2439,2439,exit,"('W_Validate application|schedule', 'W_Validate application|start')","('exit', ('W_Validate application|schedule', 'W_Validate application|start'))",225,244
2440,2440,exit,"('W_Validate application|start', 'A_Validating')","('exit', ('W_Validate application|start', 'A_Validating'))",225,244
2441,2441,exit,"('A_Validating', 'O_Returned')","('exit', ('A_Validating', 'O_Returned'))",140,244
2442,2442,exit,"('O_Returned', 'W_Validate application|suspend')","('exit', ('O_Returned', 'W_Validate application|suspend'))",114,244
2443,2443,exit,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('exit', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",135,244
2444,2444,exit,"('W_Call incomplete files|start', 'A_Incomplete')","('exit', ('W_Call incomplete files|start', 'A_Incomplete'))",135,244
2445,2445,exit,"('A_Incomplete', 'W_Call incomplete files|suspend')","('exit', ('A_Incomplete', 'W_Call incomplete files|suspend'))",128,244
2446,2446,exit,"('W_Validate application|complete', 'W_Call incomplete files|schedule')","('exit', ('W_Validate application|complete', 'W_Call incomplete files|schedule'))",58,244
2447,2447,workload,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('workload', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",24.333333333333332,244
2448,2448,workload,"('W_Validate application|schedule', 'W_Validate application|start')","('workload', ('W_Validate application|schedule', 'W_Validate application|start'))",17.307692307692307,244
2449,2449,workload,"('W_Validate application|start', 'A_Validating')","('workload', ('W_Validate application|start', 'A_Validating'))",17.307692307692307,244
2450,2450,workload,"('A_Validating', 'O_Returned')","('workload', ('A_Validating', 'O_Returned'))",23.333333333333332,244
2451,2451,workload,"('O_Returned', 'W_Validate application|suspend')","('workload', ('O_Returned', 'W_Validate application|suspend'))",19.0,244
2452,2452,workload,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",9.0,244
2453,2453,workload,"('W_Call incomplete files|start', 'A_Incomplete')","('workload', ('W_Call incomplete files|start', 'A_Incomplete'))",9.0,244
2454,2454,workload,"('A_Incomplete', 'W_Call incomplete files|suspend')","('workload', ('A_Incomplete', 'W_Call incomplete files|suspend'))",8.533333333333333,244
2455,2455,enter,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",66,245
2456,2456,enter,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,245
2457,2457,exit,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,245
2458,2458,exit,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,245
2459,2459,handover,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('handover', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",12.5,245
2460,2460,handover,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('handover', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",5.25,245
2461,2461,handover,"('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')","('handover', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume'))",6.75,245
2462,2462,workload,"('W_Call after offers|ate_abort', 'W_Validate application|schedule')","('workload', ('W_Call after offers|ate_abort', 'W_Validate application|schedule'))",19.75,245
2463,2463,workload,"('W_Validate application|schedule', 'W_Validate application|start')","('workload', ('W_Validate application|schedule', 'W_Validate application|start'))",15.555555555555555,245
2464,2464,workload,"('W_Validate application|start', 'A_Validating')","('workload', ('W_Validate application|start', 'A_Validating'))",17.375,245
2465,2465,workload,"('W_Call incomplete files|schedule', 'W_Call incomplete files|start')","('workload', ('W_Call incomplete files|schedule', 'W_Call incomplete files|start'))",8.692307692307692,245
2466,2466,workload,"('W_Call incomplete files|start', 'A_Incomplete')","('workload', ('W_Call incomplete files|start', 'A_Incomplete'))",8.692307692307692,245
2467,2467,workload,"('A_Incomplete', 'W_Call incomplete files|suspend')","('workload', ('A_Incomplete', 'W_Call incomplete files|suspend'))",8.153846153846153,245
2468,2468,workload,"('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')","('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend'))",30.0,245
2469,2469,workload,"('A_Validating', 'W_Validate application|suspend')","('workload', ('A_Validating', 'W_Validate application|suspend'))",8.0,245
2470,2470,handover,"('W_Complete application|suspend', 'W_Complete application|resume')","('handover', ('W_Complete application|suspend', 'W_Complete application|resume'))",3.5,246
2471,2471,workload,"('A_Validating', 'W_Validate application|suspend')","('workload', ('A_Validating', 'W_Validate application|suspend'))",7.6,246
2472,2472,workload,"('O_Accepted', 'A_Pending')","('workload', ('O_Accepted', 'A_Pending'))",18.0,246
2473,2473,handover,"('W_Validate application|suspend', 'W_Validate application|ate_abort')","('handover', ('W_Validate application|suspend', 'W_Validate application|ate_abort'))",4.0,247
2474,2474,workload,"('W_Validate application|ate_abort', 'W_Call incomplete files|schedule')","('workload', ('W_Validate application|ate_abort', 'W_Call incomplete files|schedule'))",8.0,247
2475,2475,enter,"('A_Create Application', 'A_Submitted')","('enter', ('A_Create Application', 'A_Submitted'))",81,248
2476,2476,enter,"('A_Submitted', 'W_Handle leads|schedule')","('enter', ('A_Submitted', 'W_Handle leads|schedule'))",81,248
2477,2477,enter,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('enter', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,248
2478,2478,enter,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('enter', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,248
2479,2479,enter,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('enter', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",236,248
2480,2480,enter,"('W_Call after offers|suspend', 'W_Call after offers|ate_abort')","('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort'))",171,248
2481,2481,enter,"('A_Validating', 'W_Validate application|suspend')","('enter', ('A_Validating', 'W_Validate application|suspend'))",83,248
2482,2482,enter,"('W_Complete application|schedule', 'W_Complete application|start')","('enter', ('W_Complete application|schedule', 'W_Complete application|start'))",75,248
2483,2483,enter,"('W_Complete application|start', 'A_Concept')","('enter', ('W_Complete application|start', 'A_Concept'))",54,248
2484,2484,exit,"('A_Create Application', 'A_Submitted')","('exit', ('A_Create Application', 'A_Submitted'))",81,248
2485,2485,exit,"('A_Submitted', 'W_Handle leads|schedule')","('exit', ('A_Submitted', 'W_Handle leads|schedule'))",81,248
2486,2486,exit,"('W_Handle leads|schedule', 'W_Handle leads|withdraw')","('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw'))",67,248
2487,2487,exit,"('W_Handle leads|withdraw', 'W_Complete application|schedule')","('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule'))",67,248
2488,2488,exit,"('W_Call after offers|suspend', 'W_Call after offers|resume')","('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume'))",226,248
2489,2489,exit,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",236,248
2490,2490,exit,"('A_Validating', 'W_Validate application|suspend')","('exit', ('A_Validating', 'W_Validate application|suspend'))",83,248
2491,2491,exit,"('W_Complete application|schedule', 'W_Complete application|start')","('exit', ('W_Complete application|schedule', 'W_Complete application|start'))",75,248
2492,2492,exit,"('W_Complete application|start', 'A_Concept')","('exit', ('W_Complete application|start', 'A_Concept'))",54,248
2493,2493,workload,"('W_Call after offers|resume', 'W_Call after offers|suspend')","('workload', ('W_Call after offers|resume', 'W_Call after offers|suspend'))",58.75,248
2494,2494,workload,"('A_Validating', 'O_Returned')","('workload', ('A_Validating', 'O_Returned'))",18.75,248
2495,2495,workload,"('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort')","('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|ate_abort'))",2.0,248
