,hle-id,type,segment,activity,value,window
293,293,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",29,700
294,294,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",37,700
295,295,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",27,700
296,296,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",38,700
297,297,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,701
298,298,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",40,701
299,299,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",47,701
300,300,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",21,701
301,301,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",24,701
302,302,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",40,701
303,303,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",46,701
304,304,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",21,701
305,305,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",41,702
306,306,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",31,702
307,307,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",20,702
308,308,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",30,702
309,309,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",30,702
310,310,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",35,702
311,311,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",34,703
312,312,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",46,703
313,313,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",45,703
314,314,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",22,703
315,315,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",24,703
316,316,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",44,703
317,317,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",83,703
318,318,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",46,703
319,319,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",31,704
320,320,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",16,704
321,321,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",30,704
322,322,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",45,707
323,323,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",42,707
324,324,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",25,707
325,325,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",71,707
326,326,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",43,707
327,327,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",32,707
328,328,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",25,707
329,329,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",76,708
330,330,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",83,708
331,331,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",32,708
332,332,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",20,708
333,333,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",81,708
334,334,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",33,708
335,335,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",31,708
336,336,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",16,708
337,337,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",39,709
338,338,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",33,709
339,339,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",45,709
340,340,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",28,709
341,341,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",15,709
342,342,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",32,709
343,343,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",43,709
344,344,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",31,709
345,345,exit,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('exit', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",28,709
346,346,enter,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('enter', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",56,710
347,347,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",60,710
348,348,enter,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('enter', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,710
349,349,enter,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('enter', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",17,710
350,350,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",60,710
351,351,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",133,710
352,352,exit,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('exit', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",34,710
353,353,enter,"('Request Payment', 'Payment Handled')","('enter', ('Request Payment', 'Payment Handled'))",54,724
354,354,exit,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('exit', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",53,724
355,355,exit,"('Request Payment', 'Payment Handled')","('exit', ('Request Payment', 'Payment Handled'))",107,724
356,356,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(154, 155)"
357,357,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(242, 245)"
358,358,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(256, 259)"
359,359,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(259, 260)"
360,360,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(266, 267)"
361,361,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(274, 276)"
362,362,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(275, 276)"
363,363,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(326, 329)"
364,364,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(336, 337)"
365,365,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",15,"(364, 365)"
366,366,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",14,"(365, 366)"
367,367,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(368, 371)"
368,368,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(368, 371)"
369,369,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",17,"(371, 372)"
370,370,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(371, 372)"
371,371,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(372, 373)"
372,372,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",30,"(372, 374)"
373,373,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(373, 374)"
374,374,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",27,"(374, 378)"
375,375,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",15,"(375, 378)"
376,376,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(378, 379)"
377,377,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(378, 379)"
378,378,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(379, 381)"
379,379,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",41,"(379, 381)"
380,380,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(380, 381)"
381,381,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(381, 382)"
382,382,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(382, 385)"
383,383,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",15,"(385, 386)"
384,384,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(385, 388)"
385,385,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(385, 392)"
386,386,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",2,"(385, 415)"
387,387,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(386, 387)"
388,388,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",5,"(386, 387)"
389,389,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",41,"(386, 388)"
390,390,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(387, 388)"
391,391,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(388, 389)"
392,392,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",9,"(388, 389)"
393,393,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",35,"(388, 392)"
394,394,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(388, 423)"
395,395,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",8,"(389, 392)"
396,396,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",7,"(389, 392)"
397,397,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",15,"(392, 393)"
398,398,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(393, 394)"
399,399,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(393, 395)"
400,400,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",37,"(393, 395)"
401,401,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",9,"(394, 395)"
402,402,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(394, 395)"
403,403,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",16,"(395, 396)"
404,404,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",36,"(395, 399)"
405,405,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(399, 400)"
406,406,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",7,"(400, 401)"
407,407,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(401, 402)"
408,408,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(402, 407)"
409,409,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",8,"(403, 406)"
410,410,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(403, 407)"
411,411,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",11,"(406, 408)"
412,412,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(407, 408)"
413,413,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(407, 409)"
414,414,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",38,"(407, 409)"
415,415,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",10,"(408, 409)"
416,416,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",12,"(408, 410)"
417,417,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",7,"(408, 410)"
418,418,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",36,"(409, 413)"
419,419,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(410, 413)"
420,420,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",12,"(410, 414)"
421,421,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",17,"(413, 414)"
422,422,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",7,"(413, 415)"
423,423,batch,"('Request Payment', 'Payment Handled')","('batch', ('Request Payment', 'Payment Handled'))",47,"(414, 416)"
424,424,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",11,"(415, 416)"
425,425,batch,"('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION')","('batch', ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment APPROVED by ADMINISTRATION'))",3,"(415, 416)"
426,426,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment FINAL_APPROVED by SUPERVISOR'))",8,"(416, 417)"
427,427,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",7,"(416, 417)"
428,428,batch,"('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER')","('batch', ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by BUDGET OWNER'))",6,"(417, 420)"
429,429,batch,"('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment')","('batch', ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request Payment'))",25,"(420, 421)"
