,hle-id,type,segment,activity,value,window
623,623,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",418.05555555555554,300
624,624,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",18.791666666666668,300
625,625,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",9423,301
626,626,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",8094,301
627,627,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",9904,301
628,628,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",761,301
629,629,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",1349,301
630,630,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",375,301
631,631,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",9425,301
632,632,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",7864,301
633,633,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",9989,301
634,634,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",1542,301
635,635,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",235,301
636,636,exit,"('begin editing', 'begin editing')","('exit', ('begin editing', 'begin editing'))",454,301
637,637,handover,"('begin editing', 'begin editing')","('handover', ('begin editing', 'begin editing'))",2.0,301
638,638,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",261.75,301
639,639,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",643.5833333333334,301
640,640,workload,"('calculate', 'begin editing')","('workload', ('calculate', 'begin editing'))",370.75,301
641,641,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",9.0,301
642,642,workload,"('begin editing', 'begin editing')","('workload', ('begin editing', 'begin editing'))",75.33333333333333,301
643,643,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",12,302
644,644,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",9764,302
645,645,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",9215,302
646,646,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",8321,302
647,647,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",126,302
648,648,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",636,302
649,649,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",283,302
650,650,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",110,302
651,651,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",166,302
652,652,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",678,302
653,653,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",42,302
654,654,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",12,302
655,655,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",9761,302
656,656,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",7842,302
657,657,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",8323,302
658,658,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",429,302
659,659,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",1659,302
660,660,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",282,302
661,661,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",110,302
662,662,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",162,302
663,663,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",487,302
664,664,exit,"('begin editing', 'begin editing')","('exit', ('begin editing', 'begin editing'))",301,302
665,665,handover,"('begin editing', 'calculate')","('handover', ('begin editing', 'calculate'))",1.6666666666666667,302
666,666,handover,"('begin editing', 'begin editing')","('handover', ('begin editing', 'begin editing'))",1.75,302
667,667,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",216.88888888888889,302
668,668,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",235.125,302
669,669,workload,"('calculate', 'begin editing')","('workload', ('calculate', 'begin editing'))",18.88888888888889,302
670,670,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",45.970588235294116,302
671,671,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",11.416666666666666,302
672,672,workload,"('begin editing', 'begin editing')","('workload', ('begin editing', 'begin editing'))",29.2,302
673,673,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",19,303
674,674,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",8658,303
675,675,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",7942,303
676,676,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",8408,303
677,677,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",772,303
678,678,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",378,303
679,679,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",133,303
680,680,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",198,303
681,681,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",854,303
682,682,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",19,303
683,683,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",8660,303
684,684,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",8412,303
685,685,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",8407,303
686,686,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",208,303
687,687,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",540,303
688,688,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",371,303
689,689,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",133,303
690,690,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",202,303
691,691,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",431,303
692,692,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",216.67567567567568,303
693,693,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",11.085714285714285,303
694,694,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",8.488372093023257,303
695,695,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",5278,304
696,696,enter,"('finish editing', 'begin editing')","('enter', ('finish editing', 'begin editing'))",3918,304
697,697,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",6370,304
698,698,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",219,304
699,699,enter,"('finish editing', 'decide')","('enter', ('finish editing', 'decide'))",1146,304
700,700,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",2190,304
701,701,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",5277,304
702,702,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",6358,304
703,703,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",6366,304
704,704,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",602,304
705,705,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",478,304
706,706,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",568.9090909090909,304
707,707,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",35.4375,304
708,708,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",16.76923076923077,304
709,709,enter,"('calculate', 'finish editing')","('enter', ('calculate', 'finish editing'))",11008,305
710,710,enter,"('begin editing', 'calculate')","('enter', ('begin editing', 'calculate'))",9993,305
711,711,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",173,305
712,712,enter,"('finish editing', 'decide')","('enter', ('finish editing', 'decide'))",9581,305
713,713,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",1293,305
714,714,exit,"('calculate', 'finish editing')","('exit', ('calculate', 'finish editing'))",11003,305
715,715,exit,"('finish editing', 'begin editing')","('exit', ('finish editing', 'begin editing'))",9983,305
716,716,exit,"('begin editing', 'calculate')","('exit', ('begin editing', 'calculate'))",10001,305
717,717,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",119,305
718,718,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",2411,305
719,719,handover,"('finish editing', 'begin editing')","('handover', ('finish editing', 'begin editing'))",20.0,305
720,720,handover,"('begin editing', 'calculate')","('handover', ('begin editing', 'calculate'))",2.0,305
721,721,handover,"('finish editing', 'calculate')","('handover', ('finish editing', 'calculate'))",33.0,305
722,722,handover,"('save', 'calculate')","('handover', ('save', 'calculate'))",12.0,305
723,723,handover,"('calculate', 'calculate')","('handover', ('calculate', 'calculate'))",18.0,305
724,724,workload,"('calculate', 'finish editing')","('workload', ('calculate', 'finish editing'))",11003.0,305
725,725,workload,"('finish editing', 'begin editing')","('workload', ('finish editing', 'begin editing'))",9933.0,305
726,726,workload,"('begin editing', 'calculate')","('workload', ('begin editing', 'calculate'))",9999.0,305
727,727,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",2386.0,305
728,728,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",22,307
729,729,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",415,307
730,730,enter,"('decide', 'begin payment')","('enter', ('decide', 'begin payment'))",10583,307
731,731,enter,"('insert document', 'insert document')","('enter', ('insert document', 'insert document'))",24,307
732,732,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",386,307
733,733,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",209,307
734,734,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",250,307
735,735,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",301,307
736,736,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",22,307
737,737,exit,"('calculate', 'begin editing')","('exit', ('calculate', 'begin editing'))",239,307
738,738,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",243,307
739,739,exit,"('finish editing', 'decide')","('exit', ('finish editing', 'decide'))",11062,307
740,740,exit,"('insert document', 'insert document')","('exit', ('insert document', 'insert document'))",22,307
741,741,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",368,307
742,742,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",209,307
743,743,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",250,307
744,744,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",437,307
745,745,workload,"('finish editing', 'decide')","('workload', ('finish editing', 'decide'))",20.666666666666668,307
746,746,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",7.76595744680851,307
747,747,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",19,308
748,748,enter,"('calculate', 'begin editing')","('enter', ('calculate', 'begin editing'))",289,308
749,749,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",305,308
750,750,enter,"('finish editing', 'decide')","('enter', ('finish editing', 'decide'))",2953,308
751,751,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",340,308
752,752,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",167,308
753,753,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",182,308
754,754,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",740,308
755,755,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",19,308
756,756,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",442,308
757,757,exit,"('finish editing', 'decide')","('exit', ('finish editing', 'decide'))",2924,308
758,758,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",351,308
759,759,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",167,308
760,760,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",181,308
761,761,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",1817,308
762,762,handover,"('begin editing', 'calculate')","('handover', ('begin editing', 'calculate'))",3.0,308
763,763,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",5.176470588235294,308
764,764,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",7.113636363636363,308
765,765,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",40.146341463414636,308
766,766,enter,"('begin editing', 'finish editing')","('enter', ('begin editing', 'finish editing'))",14,309
767,767,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",347,309
768,768,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",367,309
769,769,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",132,309
770,770,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",298,309
771,771,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",308,309
772,772,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",40,309
773,773,exit,"('begin editing', 'finish editing')","('exit', ('begin editing', 'finish editing'))",14,309
774,774,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",352,309
775,775,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",368,309
776,776,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",132,309
777,777,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",285,309
778,778,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",370,309
779,779,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",6.3,309
780,780,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",8.022222222222222,309
781,781,enter,"('finish editing', 'calculate')","('enter', ('finish editing', 'calculate'))",386,310
782,782,enter,"('save', 'calculate')","('enter', ('save', 'calculate'))",284,310
783,783,enter,"('save', 'finish editing')","('enter', ('save', 'finish editing'))",151,310
784,784,enter,"('begin editing', 'save')","('enter', ('begin editing', 'save'))",219,310
785,785,enter,"('calculate', 'calculate')","('enter', ('calculate', 'calculate'))",235,310
786,786,enter,"('begin editing', 'begin editing')","('enter', ('begin editing', 'begin editing'))",70,310
787,787,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",409,310
788,788,exit,"('save', 'calculate')","('exit', ('save', 'calculate'))",290,310
789,789,exit,"('save', 'finish editing')","('exit', ('save', 'finish editing'))",151,310
790,790,exit,"('begin editing', 'save')","('exit', ('begin editing', 'save'))",230,310
791,791,exit,"('calculate', 'calculate')","('exit', ('calculate', 'calculate'))",417,310
792,792,exit,"('begin editing', 'begin editing')","('exit', ('begin editing', 'begin editing'))",77,310
793,793,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",8.558823529411764,310
794,794,workload,"('save', 'calculate')","('workload', ('save', 'calculate'))",7.621621621621622,310
795,795,workload,"('calculate', 'calculate')","('workload', ('calculate', 'calculate'))",10.694444444444445,310
796,796,enter,"('begin payment', 'insert document')","('enter', ('begin payment', 'insert document'))",14257,311
797,797,enter,"('insert document', 'insert document')","('enter', ('insert document', 'insert document'))",12386,311
798,798,exit,"('finish editing', 'calculate')","('exit', ('finish editing', 'calculate'))",156,311
799,799,exit,"('decide', 'begin payment')","('exit', ('decide', 'begin payment'))",13982,311
800,800,exit,"('begin payment', 'insert document')","('exit', ('begin payment', 'insert document'))",14257,311
801,801,handover,"('finish editing', 'decide')","('handover', ('finish editing', 'decide'))",2.0,311
802,802,handover,"('decide', 'begin payment')","('handover', ('decide', 'begin payment'))",24.0,311
803,803,workload,"('finish editing', 'calculate')","('workload', ('finish editing', 'calculate'))",5.666666666666667,311
804,804,enter,"('insert document', 'finish payment')","('enter', ('insert document', 'finish payment'))",14347,316
805,805,exit,"('insert document', 'insert document')","('exit', ('insert document', 'insert document'))",12383,316
806,806,workload,"('insert document', 'insert document')","('workload', ('insert document', 'insert document'))",12383.0,316
807,807,workload,"('begin editing', 'finish editing')","('workload', ('begin editing', 'finish editing'))",3.0,330
808,808,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(51, 11)","(50, 101)"
809,809,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(25, 18)","(55, 80)"
810,810,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(46, 20)","(55, 101)"
811,811,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(21, 15)","(56, 77)"
812,812,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(27, 15)","(56, 83)"
813,813,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(28, 10)","(56, 84)"
814,814,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(45, 22)","(56, 101)"
815,815,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(20, 13)","(57, 77)"
816,816,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(26, 11)","(57, 83)"
817,817,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(44, 28)","(57, 101)"
818,818,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(19, 15)","(58, 77)"
819,819,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(25, 11)","(58, 83)"
820,820,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(26, 12)","(58, 84)"
821,821,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(43, 26)","(58, 101)"
822,822,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(18, 17)","(59, 77)"
823,823,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(25, 13)","(59, 84)"
824,824,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(42, 39)","(59, 101)"
825,825,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",54,"(62, 70)"
826,826,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(22, 34)","(62, 84)"
827,827,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(35, 25)","(62, 97)"
828,828,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(39, 82)","(62, 101)"
829,829,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",78,"(63, 70)"
830,830,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(21, 23)","(63, 84)"
831,831,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(29, 12)","(63, 92)"
832,832,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(30, 16)","(63, 93)"
833,833,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(34, 25)","(63, 97)"
834,834,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(38, 52)","(63, 101)"
835,835,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",92,"(64, 70)"
836,836,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(20, 24)","(64, 84)"
837,837,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(26, 10)","(64, 90)"
838,838,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(29, 11)","(64, 93)"
839,839,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(30, 15)","(64, 94)"
840,840,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(33, 21)","(64, 97)"
841,841,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(37, 64)","(64, 101)"
842,842,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",69,"(65, 70)"
843,843,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",56,"(65, 73)"
844,844,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(19, 25)","(65, 84)"
845,845,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(27, 11)","(65, 92)"
846,846,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(29, 11)","(65, 94)"
847,847,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(32, 23)","(65, 97)"
848,848,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(36, 86)","(65, 101)"
849,849,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",68,"(70, 73)"
850,850,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",170,"(70, 80)"
851,851,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(20, 17)","(70, 90)"
852,852,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(22, 13)","(70, 92)"
853,853,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(23, 13)","(70, 93)"
854,854,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(24, 11)","(70, 94)"
855,855,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(27, 21)","(70, 97)"
856,856,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",228,"(70, 101)"
857,857,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(31, 228)","(70, 101)"
858,858,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",53,"(71, 72)"
859,859,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",73,"(71, 73)"
860,860,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(19, 13)","(71, 90)"
861,861,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(22, 11)","(71, 93)"
862,862,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(26, 34)","(71, 97)"
863,863,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(30, 102)","(71, 101)"
864,864,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",51,"(72, 77)"
865,865,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",52,"(72, 80)"
866,866,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(18, 11)","(72, 90)"
867,867,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(21, 11)","(72, 93)"
868,868,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(22, 11)","(72, 94)"
869,869,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(25, 38)","(72, 97)"
870,870,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(29, 99)","(72, 101)"
871,871,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",57,"(73, 76)"
872,872,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",54,"(73, 80)"
873,873,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(17, 15)","(73, 90)"
874,874,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(20, 11)","(73, 93)"
875,875,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(24, 21)","(73, 97)"
876,876,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",233,"(73, 101)"
877,877,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(28, 233)","(73, 101)"
878,878,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",66,"(76, 77)"
879,879,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",59,"(76, 78)"
880,880,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",76,"(76, 80)"
881,881,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(17, 16)","(76, 93)"
882,882,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(18, 13)","(76, 94)"
883,883,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(21, 33)","(76, 97)"
884,884,delay,"('mail valid', 'initialize')","('delay', ('mail valid', 'initialize'))","(25, 143)","(76, 101)"
885,885,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",111,"(77, 80)"
886,886,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",191,"(77, 83)"
887,887,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",55,"(77, 84)"
888,888,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(17, 10)","(77, 94)"
889,889,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(20, 50)","(77, 97)"
890,890,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",59,"(78, 79)"
891,891,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",94,"(78, 80)"
892,892,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",100,"(78, 84)"
893,893,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",64,"(78, 97)"
894,894,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(19, 64)","(78, 97)"
895,895,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",57,"(79, 80)"
896,896,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",86,"(79, 84)"
897,897,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(18, 50)","(79, 97)"
898,898,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",182,"(79, 101)"
899,899,delay,"('create', 'clear')","('delay', ('create', 'clear'))","(22, 118)","(79, 101)"
900,900,delay,"('create', 'clear')","('delay', ('create', 'clear'))","(152, 17)","(79, 231)"
901,901,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",111,"(80, 84)"
902,902,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",55,"(80, 90)"
903,903,batch,"('create', 'clear')","('batch', ('create', 'clear'))",500,"(80, 93)"
904,904,delay,"('mail income', 'mail valid')","('delay', ('mail income', 'mail valid'))","(17, 33)","(80, 97)"
905,905,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",493,"(80, 101)"
906,906,delay,"('create', 'clear')","('delay', ('create', 'clear'))","(21, 139)","(80, 101)"
907,907,delay,"('create', 'clear')","('delay', ('create', 'clear'))","(151, 10)","(80, 231)"
908,908,batch,"('create', 'clear')","('batch', ('create', 'clear'))",245,"(83, 93)"
909,909,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",66,"(84, 86)"
910,910,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",58,"(84, 87)"
911,911,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",93,"(84, 90)"
912,912,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",57,"(84, 97)"
913,913,batch,"('mail valid', 'initialize')","('batch', ('mail valid', 'initialize'))",807,"(84, 101)"
914,914,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",51,"(85, 86)"
915,915,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",106,"(85, 87)"
916,916,batch,"('mail income', 'mail valid')","('batch', ('mail income', 'mail valid'))",155,"(85, 90)"
